timestamp,x,y,z,vx,vy,vz
1560500327.8466609,-0.01965286038891289,0.3937955540300199,-0.03662376692595159,-0.08812530358259767,0.7855189032213795,-0.053655378086780066
1560500327.9122148,-0.02926008618473359,0.4883599694021644,-0.05726927913288293,-0.08150118426483251,0.7798666726154646,-0.0661799054246932
1560500328.044517,-0.04021610516584427,0.5793864575700615,-0.05624572656194374,-0.09899432732240745,0.7600451647228492,-0.028245405216235833
1560500328.109147,-0.0486634064788714,0.6283785341096346,-0.05556565584875962,-0.12436012624762642,0.7745621371646372,-0.0245374777840428
1560500328.1752899,-0.0582772470925787,0.6855051951830144,-0.06176906690583415,-0.1306564997782635,0.7725115919725798,-0.04623909404372872
1560500328.3071182,-0.076843918041744,0.7907441773085371,-0.06385525838146418,-0.14081875850676534,0.7676966224747038,-0.05563220438790158
1560500328.3743117,-0.09167489145090998,0.850568610261146,-0.06995526404110139,-0.17991763436052788,0.8194670425633681,-0.06156832973497232
1560500328.5077906,-0.12219183314383311,0.9712991991441084,-0.07973003374390095,-0.21118931623896905,0.837535599101254,-0.05144077412866802
1560500328.5751116,-0.1405374918886366,1.037766549364633,-0.08354772488068754,-0.21055038831761488,0.8316805761222994,-0.05214580837052939
1560500328.705646,-0.17089333676838236,1.1459064383811641,-0.0814172747655475,-0.25271631585331467,0.8474884981930318,-0.03779323257503853
1560500328.7710812,-0.19306263315542643,1.2066306842758099,-0.08552489147192868,-0.29669596273491466,0.8526143925738496,-0.04364953280843676
1560500328.9013894,-0.23342320516160306,1.317852659950053,-0.09650144367365786,-0.313718977562999,0.7938458999182337,-0.042025989434715645
1560500328.9670267,-0.25677617579827555,1.3767111753141745,-0.11116999910209506,-0.3431220964399186,0.8204548311723671,-0.05059419552228298
1560500329.033575,-0.28206908483327325,1.4369633424353916,-0.12149103357961455,-0.36260469503784215,0.8521181499779146,-0.06281453381397238
1560500329.1659868,-0.32567840395001657,1.5435642922212418,-0.13602722957030877,-0.32817336949460285,0.7809647249420342,-0.1275934154377814
1560500329.232665,-0.3474260948823461,1.5864173273182893,-0.1418818368608869,-0.3276461655655138,0.7357004374924045,-0.13171618508584704
1560500329.364471,-0.38859556377069704,1.6743247848592706,-0.1445546301526164,-0.3472108074635273,0.692708442941331,-0.10769999205496841
1560500329.4304006,-0.40839648243720195,1.7127303283580202,-0.14985587880449197,-0.34756430805858324,0.6738873819049574,-0.09778282319733277
1560500329.5618591,-0.4474093723153119,1.7915278926502152,-0.14606444382724704,-0.3246757950621627,0.5939490193857273,-0.055872728700827996
1560500329.625721,-0.4652791216215435,1.8251063246161001,-0.14785862340046768,-0.304541220028789,0.5597118451776624,-0.03838893180148326
1560500329.7554386,-0.5009438099055727,1.8942789691637378,-0.1414363990900625,-0.3096799507964902,0.5343809070907737,0.02842605188422725
1560500329.8197997,-0.5177249240947079,1.9196497137640742,-0.14516753603485924,-0.3085902291380434,0.5072730301804501,0.036807082883164984
1560500329.9496398,-0.5479535795662649,1.976627445835474,-0.14387435470786725,-0.24223330974362364,0.4248757080653871,-0.006234351131026833
1560500330.0130727,-0.5583008833952477,1.9937970934200389,-0.1457057769548774,-0.1977568366094745,0.34959231500987636,-0.02536954216960806
1560500330.077602,-0.5677053803410774,2.0133356707658803,-0.13543953084524024,-0.1893871896348146,0.3225149978607026,-0.017028864460708823
1560500330.2069974,-0.587168111623213,2.0492706435678043,-0.13396736443306598,-0.14774731873716712,0.31454894213449275,-0.05156703162715909
1560500330.271961,-0.5968294325765692,2.068648835366121,-0.13242387487850232,-0.08457021071738374,0.27742106254064236,-0.10181596897553759
1560500330.4022615,-0.5985225429573306,2.0965196143021276,-0.137609028829855,0.03426188230310949,0.17715949898449626,-0.010965898885033888
1560500330.4679253,-0.5929964153179412,2.106581204569377,-0.1374770016587475,0.029062318913817282,0.20682291408734715,0.0834678411606109
1560500330.6006243,-0.585959382221444,2.1271120341498766,-0.11936146880369436,0.11052464928365982,0.13401521914195852,0.1805332778933762
1560500330.6669412,-0.5745496365886228,2.1231918922892343,-0.11402991454648763,0.19462082262597252,0.052166619460687,0.1404063399081558
1560500330.7996633,-0.5266241186840085,2.1077194466263425,-0.10848399599284536,0.33722370153158826,-0.008590829758886717,0.06467490107185125
1560500330.865392,-0.5069300595840508,2.1123831267913866,-0.10822341974232737,0.36649928447036034,-0.004987862375231472,0.04998982402351032
1560500330.9975235,-0.4477266776109602,2.102111098513472,-0.10840732801092462,0.5115234246342416,-0.12286683122324171,0.06341178452466152
1560500331.0634627,-0.4061875095844918,2.09649641757385,-0.11109226828903784,0.574597243520282,-0.15124304453931597,0.06228342793218518
1560500331.1289663,-0.3631624188122601,2.0918463511555103,-0.11359648844637911,0.6192313577737337,-0.15396080013132477,0.06102147643540608
1560500331.260127,-0.2735755292345342,2.0703924689818543,-0.10993888928889894,0.7232455418930306,-0.18407825183161,0.024731399818572714
1560500331.326327,-0.22594362782265742,2.059805545849695,-0.1094390536943369,0.8001937718957248,-0.23680240965432173,0.015318528485589455
1560500331.4558313,-0.1111946428926513,2.024931037537673,-0.11275652452298451,0.9729031036496322,-0.3612487394894644,-0.02832473584599445
1560500331.5209262,-0.04411299693479703,2.009244548707149,-0.11486732154441909,1.0320953004217013,-0.3803641327516101,-0.017562446039328668
1560500331.6475158,0.09334476771796968,1.9685759463796535,-0.11523823330153635,1.1345348396970039,-0.42366402441858275,0.017581415593892844
1560500331.711075,0.1665328227715997,1.9482001478800353,-0.11146651536478003,1.1967368913248364,-0.4597717623401987,0.04121462348960242
