1544582658938185984,1.28513,0.09536,0.02942,0.99976,-0.00182,0.01914,-0.01070,0.99854,-0.00642,-0.02927,
1544582659035772416,1.38759,0.09283,0.03954,0.99981,-0.00874,0.01356,-0.01084,1.02408,0.00346,-0.05076,
1544582659135732736,1.49774,0.09033,0.03324,0.99981,-0.00805,0.01420,-0.01090,1.03104,-0.01658,-0.05976,
1544582659235908352,1.63608,0.08346,0.03630,0.99983,-0.00917,0.01127,-0.01106,1.07333,-0.02294,-0.03948,
1544582659335923712,1.75273,0.08093,0.03315,0.99983,-0.00817,0.01220,-0.01107,1.09573,-0.00136,0.00055,
1544582659435962880,1.84283,0.07987,0.05044,0.99983,-0.01224,0.00739,-0.01140,1.09745,-0.00611,0.00945,
1544582659535823872,1.95909,0.07547,0.04942,0.99975,-0.01806,0.00707,-0.01134,1.08423,-0.03549,-0.01360,
1544582659635830528,2.15907,0.06397,-0.00658,0.99958,0.01266,0.02338,-0.01156,1.16858,-0.03920,-0.07311,
1544582659735659008,2.29251,0.05687,-0.02860,0.99933,0.02131,0.02740,-0.01187,1.18341,-0.04300,-0.07585,
1544582659835678464,2.46123,0.05117,-0.03663,0.99935,0.02114,0.02656,-0.01208,1.23131,-0.02900,-0.07171,
1544582659935694592,2.59270,0.04931,-0.04135,0.99941,0.01887,0.02605,-0.01204,1.26014,-0.01337,-0.04199,
1544582660035775744,2.75198,0.04541,-0.04051,0.99949,0.01570,0.02523,-0.01210,1.32194,-0.02309,-0.01968,
1544582660135594752,2.88896,0.04069,-0.04439,0.99953,0.01379,0.02461,-0.01203,1.28561,-0.03625,-0.05872,
1544582660235653120,3.04404,0.03357,-0.05060,0.99958,0.01246,0.02343,-0.01195,1.32370,-0.04858,-0.05776,
1544582660335674368,3.17714,0.02943,-0.05813,0.99958,0.01231,0.02332,-0.01204,1.33816,-0.04357,-0.08095,
1544582660435724032,3.31310,0.02525,-0.06789,0.99959,0.01166,0.02307,-0.01208,1.34298,-0.00695,-0.09001,
1544582660535710208,3.44555,0.02331,-0.07363,0.99960,0.01093,0.02304,-0.01219,1.35960,-0.00673,-0.04251,
1544582660635677696,3.59133,0.01771,-0.08051,0.99963,0.00944,0.02257,-0.01215,1.32860,-0.03093,-0.07180,
1544582660735778816,3.72602,0.01221,-0.08921,0.99965,0.00916,0.02145,-0.01211,1.35113,-0.05182,-0.07663,
1544582660835813888,3.85201,0.00778,-0.09903,0.99967,0.00898,0.02082,-0.01223,1.35812,-0.05367,-0.07300,
1544582660935664640,3.99072,0.00333,-0.10826,0.99966,0.00918,0.02096,-0.01245,1.37552,-0.03845,-0.06493,
1544582661035649792,4.15948,-0.00227,-0.11580,0.99968,0.00814,0.02029,-0.01238,1.42022,-0.04366,-0.02967,
1544582661135577088,4.29987,-0.00680,-0.11922,0.99966,0.00818,0.02117,-0.01247,1.43800,-0.05923,-0.01679,
1544582661235677440,4.47031,-0.01582,-0.12165,0.99967,0.00859,0.02082,-0.01253,1.43381,-0.06114,-0.05867,
1544582661335721728,4.61563,-0.02027,-0.12766,0.99967,0.00845,0.02075,-0.01259,1.45039,-0.03356,-0.06122,
1544582661435802880,4.74013,-0.02298,-0.13553,0.99964,0.00909,0.02195,-0.01272,1.45590,-0.04000,-0.06694,
1544582661535604224,4.88708,-0.02649,-0.14280,0.99963,0.00900,0.02220,-0.01280,1.45326,-0.04290,-0.07363,
1544582661635738880,5.04023,-0.03005,-0.14878,0.99964,0.00895,0.02186,-0.01291,1.45927,-0.04457,-0.06788,
1544582661735899392,5.18272,-0.03269,-0.15504,0.99964,0.00942,0.02159,-0.01320,1.44603,-0.04093,-0.09781,
1544582661835862272,5.36241,-0.03762,-0.16256,0.99969,0.00915,0.01900,-0.01340,1.47452,-0.00011,-0.08746,
1544582661935874816,5.51521,-0.04017,-0.16804,0.99970,0.00801,0.01882,-0.01349,1.54078,-0.01857,-0.06596,
1544582662035890432,5.66711,-0.04410,-0.17274,0.99968,0.00827,0.01931,-0.01377,1.53616,-0.04746,-0.04249,
1544582662135896576,5.83068,-0.05137,-0.17785,0.99968,0.00793,0.01966,-0.01376,1.55923,-0.06111,0.01368,
1544582662235866368,6.04145,-0.06267,-0.17776,0.99968,0.00843,0.01943,-0.01408,1.58651,-0.05735,-0.05195,
1544582662335787008,6.19720,-0.06652,-0.18594,0.99970,0.00773,0.01857,-0.01424,1.56051,-0.02859,-0.09721,
1544582662439922688,6.38421,-0.07270,-0.19409,0.99972,0.00716,0.01745,-0.01452,1.63122,-0.05119,-0.05787,
1544582662536039680,6.54238,-0.07446,-0.19592,0.99970,0.00562,0.01917,-0.01452,1.67348,-0.00158,-0.02744,
1544582662635919360,6.74351,-0.07933,-0.19671,0.99968,0.00459,0.02025,-0.01455,1.68943,-0.06015,-0.07638,
1544582662735939328,6.92429,-0.08665,-0.20009,0.99965,0.00670,0.02080,-0.01478,1.66490,-0.05822,-0.09950,
1544582662835850752,7.12456,-0.10074,-0.20535,0.99965,0.01144,0.01884,-0.01494,1.64054,-0.07776,-0.19432,
1544582662936017408,7.27895,-0.10126,-0.22608,0.99965,0.01389,0.01618,-0.01551,1.64185,0.01713,-0.28642,
1544582663035855104,7.46443,-0.10741,-0.24091,0.99954,0.02091,0.01457,-0.01618,1.68925,-0.02646,-0.23308,
1544582663135884032,7.62987,-0.11308,-0.25937,0.99936,0.02836,0.01426,-0.01646,1.69703,-0.06110,-0.21691,
1544582663235950080,7.80325,-0.12286,-0.26696,0.99840,0.05105,0.01736,-0.01713,1.69967,-0.08290,-0.15848,
1544582663335767040,7.93730,-0.12917,-0.27923,0.99807,0.05696,0.01767,-0.01733,1.65314,-0.08753,-0.18050,
1544582663435840000,8.04801,-0.13519,-0.27921,0.99696,0.07349,0.01861,-0.01825,1.59877,-0.08350,-0.13466,
1544582663535848448,8.20056,-0.14419,-0.29177,0.99700,0.07328,0.01671,-0.01844,1.59827,-0.06778,-0.14192,
1544582663636078848,8.35123,-0.15191,-0.29809,0.99606,0.08401,0.02063,-0.01945,1.62681,-0.04660,-0.09099,
1544582663735716352,8.51013,-0.16023,-0.30221,0.99618,0.08253,0.02072,-0.01953,1.64415,-0.07123,-0.01898,
1544582663835619328,8.66341,-0.16738,-0.30292,0.99601,0.08379,0.02358,-0.01990,1.66235,-0.08633,0.00275,
1544582663935601152,8.83018,-0.17663,-0.30651,0.99615,0.08204,0.02342,-0.01996,1.61958,-0.07849,-0.02686,
1544582664035644672,8.96608,-0.18273,-0.31233,0.99624,0.08072,0.02378,-0.02038,1.61898,-0.07429,-0.06041,
1544582664135766528,9.12780,-0.18654,-0.32010,0.99645,0.07819,0.02332,-0.02075,1.62101,-0.04765,-0.04866,
1544582664238361856,9.30646,-0.19256,-0.32623,0.99655,0.07682,0.02329,-0.02131,1.64874,-0.08851,-0.01022,
1544582664335716608,9.47202,-0.20364,-0.32639,0.99649,0.07737,0.02316,-0.02197,1.62840,-0.10644,-0.00475,
1544582664435788544,9.65026,-0.21491,-0.33583,0.99664,0.07559,0.02198,-0.02263,1.65413,-0.09164,-0.04700,
1544582664535745792,9.81718,-0.22208,-0.33814,0.99665,0.07529,0.02192,-0.02344,1.67851,-0.10162,-0.01171,
1544582664635618048,9.99179,-0.23237,-0.35065,0.99682,0.07259,0.02261,-0.02379,1.70963,-0.11170,0.01008,
1544582664735901440,10.15780,-0.24291,-0.35174,0.99682,0.07182,0.02435,-0.02431,1.73271,-0.11559,0.04723,
1544582664835866112,10.34035,-0.24706,-0.36246,0.99698,0.06915,0.02527,-0.02481,1.69664,-0.11243,-0.03385,
1544582664936043776,10.52110,-0.25653,-0.37302,0.99702,0.06863,0.02422,-0.02551,1.68381,-0.10611,-0.10373,
1544582665035951360,10.67033,-0.26411,-0.38516,0.99708,0.06787,0.02330,-0.02629,1.67043,-0.10418,-0.09563,
1544582665135691008,10.83602,-0.27303,-0.39439,0.99707,0.06786,0.02252,-0.02715,1.69789,-0.10932,-0.05347,
1544582665235769344,11.00848,-0.28487,-0.40041,0.99713,0.06682,0.02244,-0.02767,1.72308,-0.13683,-0.01788,
1544582665335845120,11.16592,-0.29389,-0.40805,0.99708,0.06680,0.02376,-0.02834,1.73510,-0.14445,-0.00419,
1544582665435619584,11.34301,-0.30612,-0.41137,0.99712,0.06572,0.02456,-0.02884,1.74527,-0.12573,-0.01607,
1544582665535641600,11.50701,-0.31006,-0.42797,0.99715,0.06466,0.02513,-0.02967,1.74606,-0.13715,-0.04507,
1544582665635626240,11.67389,-0.32011,-0.43502,0.99715,0.06409,0.02590,-0.03022,1.74720,-0.10737,-0.05967,
1544582665735629056,11.86045,-0.33075,-0.44558,0.99717,0.06344,0.02623,-0.03072,1.75679,-0.12172,-0.08253,
1544582665835765760,12.03325,-0.34198,-0.45313,0.99716,0.06334,0.02643,-0.03115,1.76315,-0.10346,-0.07317,
1544582665935692800,12.22713,-0.35118,-0.46398,0.99726,0.06177,0.02569,-0.03162,1.78832,-0.10755,-0.07539,
1544582666035892480,12.40219,-0.36140,-0.47403,0.99725,0.06187,0.02507,-0.03229,1.79593,-0.11803,-0.08164,
1544582666135689216,12.58878,-0.37139,-0.48647,0.99735,0.06041,0.02413,-0.03263,1.82000,-0.12241,-0.07217,
1544582666235911168,12.76556,-0.38189,-0.49359,0.99730,0.06073,0.02439,-0.03333,1.83954,-0.11950,-0.05264,
1544582666335798272,12.96532,-0.39510,-0.50196,0.99734,0.05987,0.02445,-0.03361,1.85367,-0.14045,-0.04487,
1544582666435799040,13.15445,-0.40940,-0.50613,0.99730,0.06021,0.02464,-0.03410,1.86584,-0.13512,-0.04075,
1544582666535882496,13.34570,-0.42211,-0.51114,0.99732,0.05959,0.02473,-0.03452,1.87949,-0.13006,-0.05272,
1544582666635731456,13.53666,-0.43630,-0.53053,0.99737,0.05865,0.02452,-0.03496,1.88728,-0.14327,-0.06702,
1544582666735714560,13.71929,-0.44746,-0.53870,0.99737,0.05807,0.02500,-0.03532,1.88534,-0.13439,-0.07026,
1544582666835749888,13.90859,-0.45861,-0.55105,0.99737,0.05780,0.02487,-0.03592,1.88522,-0.12792,-0.08169,
1544582666935715584,14.10067,-0.47358,-0.55934,0.99738,0.05749,0.02448,-0.03638,1.88007,-0.13524,-0.08376,
1544582667035708928,14.30993,-0.48499,-0.57273,0.99738,0.05736,0.02405,-0.03704,1.91140,-0.12888,-0.08755,
1544582667135768832,14.49758,-0.49861,-0.58188,0.99740,0.05661,0.02406,-0.03750,1.92371,-0.13267,-0.07861,
1544582667235730432,14.71004,-0.51377,-0.59412,0.99739,0.05647,0.02418,-0.03804,1.95209,-0.14626,-0.05356,
1544582667335761664,14.90285,-0.52943,-0.60174,0.99735,0.05656,0.02453,-0.03855,1.94466,-0.15992,-0.06558,
1544582667435701760,15.10598,-0.54548,-0.61300,0.99732,0.05677,0.02434,-0.03922,1.95228,-0.15540,-0.08234,
1544582667535787264,15.29896,-0.56070,-0.62225,0.99730,0.05675,0.02440,-0.03980,1.96418,-0.13642,-0.09086,
1544582667635748608,15.50250,-0.57748,-0.63413,0.99728,0.05656,0.02458,-0.04028,1.96958,-0.15846,-0.09126,
1544582667735777536,15.69933,-0.59508,-0.64128,0.99722,0.05731,0.02473,-0.04073,1.97133,-0.17462,-0.07881,
1544582667837491968,15.90571,-0.61450,-0.65226,0.99718,0.05784,0.02443,-0.04106,1.97455,-0.19026,-0.09605,
1544582667938026496,16.10218,-0.63184,-0.66246,0.99713,0.05865,0.02419,-0.04121,1.99653,-0.16282,-0.09312,
1544582668035680512,16.29028,-0.64722,-0.67137,0.99714,0.05836,0.02492,-0.04117,2.02198,-0.15060,-0.07213,
1544582668135486208,16.49462,-0.66305,-0.67680,0.99711,0.05828,0.02602,-0.04126,2.03540,-0.13354,-0.05362,
1544582668235938048,16.70654,-0.68142,-0.68393,0.99715,0.05750,0.02637,-0.04116,2.02880,-0.13758,-0.07516,
1544582668335967488,16.92183,-0.69964,-0.69455,0.99716,0.05757,0.02555,-0.04124,2.01893,-0.15738,-0.11556,
1544582668436107008,17.11660,-0.71688,-0.70897,0.99721,0.05734,0.02409,-0.04119,2.02445,-0.15590,-0.11889,
1544582668535790848,17.31662,-0.73314,-0.72086,0.99718,0.05794,0.02365,-0.04148,2.04316,-0.16319,-0.10155,
1544582668635766016,17.52312,-0.74935,-0.72875,0.99716,0.05805,0.02389,-0.04154,2.06878,-0.15494,-0.04396,
1544582668735960832,17.75146,-0.77308,-0.73465,0.99718,0.05785,0.02382,-0.04153,2.07689,-0.14203,-0.05053,
1544582668835863552,17.96540,-0.78766,-0.74262,0.99722,0.05717,0.02366,-0.04163,2.06219,-0.13905,-0.07874,
1544582668935780864,18.19595,-0.81275,-0.75643,0.99725,0.05729,0.02227,-0.04144,2.07881,-0.18006,-0.10723,
1544582669035849984,18.39390,-0.83107,-0.76761,0.99726,0.05751,0.02146,-0.04131,2.08261,-0.15322,-0.09074,
1544582669135786752,18.61545,-0.85129,-0.77790,0.99734,0.05669,0.02057,-0.04103,2.11083,-0.14228,-0.06650,
1544582669235866112,18.84585,-0.86803,-0.78636,0.99733,0.05675,0.02087,-0.04090,2.14011,-0.14569,-0.05375,
1544582669335923712,19.09040,-0.89090,-0.79321,0.99740,0.05593,0.02056,-0.04051,2.16801,-0.14588,-0.05046,
1544582669435626752,19.32774,-0.91315,-0.79929,0.99741,0.05587,0.02082,-0.04034,2.18393,-0.15963,-0.05451,
1544582669535822080,19.56044,-0.93654,-0.80831,0.99741,0.05608,0.02057,-0.04000,2.20107,-0.17292,-0.08072,
1544582669636719104,19.78309,-0.95507,-0.81711,0.99741,0.05631,0.02073,-0.03978,2.21762,-0.17028,-0.07971,
1544582669735858944,20.00365,-0.98160,-0.82969,0.99739,0.05672,0.02103,-0.03948,2.23913,-0.16399,-0.08075,
1544582669835907328,20.22282,-1.00257,-0.83863,0.99742,0.05595,0.02216,-0.03916,2.25255,-0.14733,-0.07780,
1544582669935697152,20.46294,-1.02035,-0.84643,0.99747,0.05511,0.02231,-0.03890,2.24350,-0.14178,-0.09009,
1544582670035893504,20.67730,-1.04145,-0.85698,0.99749,0.05518,0.02144,-0.03875,2.22120,-0.17955,-0.12866,
1544582670135931648,20.89793,-1.05785,-0.87120,0.99751,0.05534,0.02051,-0.03864,2.25450,-0.16187,-0.12676,
1544582670235874048,21.11925,-1.08153,-0.87933,0.99754,0.05480,0.02064,-0.03842,2.28544,-0.14928,-0.06879,
1544582670336013312,21.35561,-1.09988,-0.88610,0.99758,0.05387,0.02182,-0.03821,2.32952,-0.13021,-0.03627,
1544582670435880448,21.59701,-1.12308,-0.89129,0.99760,0.05314,0.02277,-0.03818,2.30802,-0.22231,-0.08510,
1544582670535844608,21.82428,-1.14513,-0.90300,0.99752,0.05471,0.02243,-0.03818,2.29798,-0.24249,-0.11969,
1544582670635757056,22.05444,-1.16810,-0.91397,0.99749,0.05522,0.02256,-0.03816,2.29312,-0.18419,-0.11327,
1544582670735842816,22.28162,-1.18698,-0.92209,0.99744,0.05573,0.02335,-0.03833,2.25224,-0.20423,-0.05976,
1544582670835904000,22.54828,-1.21111,-0.93024,0.99742,0.05615,0.02349,-0.03811,2.22946,-0.21465,-0.07876,
1544582670935928064,22.78619,-1.23188,-0.94171,0.99742,0.05633,0.02296,-0.03815,2.19066,-0.18280,-0.10967,
1544582671035888128,23.04524,-1.25352,-0.95374,0.99744,0.05628,0.02243,-0.03810,2.19350,-0.17783,-0.09291,
1544582671135729408,23.29443,-1.27484,-0.96463,0.99746,0.05589,0.02269,-0.03798,2.19832,-0.17721,-0.06291,
1544582671235884032,23.54440,-1.29727,-0.97243,0.99745,0.05586,0.02312,-0.03797,2.16088,-0.17379,-0.05805,
1544582671335732224,23.80287,-1.32021,-0.98077,0.99745,0.05592,0.02277,-0.03805,2.14975,-0.18776,-0.07653,
1544582671436962048,24.06820,-1.34271,-0.98953,0.99748,0.05581,0.02160,-0.03814,2.15254,-0.18399,-0.08358,
1544582671535911936,24.28595,-1.36251,-0.99748,0.99748,0.05583,0.02115,-0.03829,2.11998,-0.20542,-0.06543,
1544582671635918592,24.52173,-1.38456,-1.00369,0.99747,0.05600,0.02081,-0.03842,2.10097,-0.19730,-0.04410,
1544582671735929600,24.86422,-1.41425,-1.00706,0.99751,0.05579,0.01925,-0.03857,2.18379,-0.20810,-0.03931,
1544582671835932160,25.06080,-1.43318,-1.01023,0.99750,0.05561,0.01969,-0.03884,2.12910,-0.20123,-0.03736,
1544582671936023808,25.35820,-1.45724,-1.02206,0.99755,0.05494,0.01880,-0.03911,2.15064,-0.21236,-0.05456,
1544582672035925504,25.57475,-1.47871,-1.02776,0.99750,0.05552,0.01830,-0.03961,2.09540,-0.23256,-0.05278,
1544582672135838464,25.88635,-1.50140,-1.04097,0.99751,0.05544,0.01697,-0.04010,2.13536,-0.20651,-0.06847,
1544582672235797248,26.09581,-1.51905,-1.04702,0.99750,0.05518,0.01678,-0.04079,2.09930,-0.20258,-0.04876,
1544582672335848960,26.39710,-1.53744,-1.06212,0.99750,0.05462,0.01679,-0.04148,2.11968,-0.21007,-0.04164,
1544582672435903488,26.61712,-1.56239,-1.06729,0.99746,0.05497,0.01652,-0.04215,2.06791,-0.23012,-0.03983,
1544582672535805184,26.92441,-1.58867,-1.08035,0.99742,0.05547,0.01567,-0.04284,2.09006,-0.23323,-0.07125,
1544582672636070144,27.14861,-1.61440,-1.08671,0.99737,0.05606,0.01474,-0.04361,2.06276,-0.25703,-0.05482,
1544582672735761152,27.49681,-1.64411,-1.10086,0.99730,0.05685,0.01447,-0.04426,2.14373,-0.26388,-0.02794,
1544582672835901184,27.72253,-1.66939,-1.10421,0.99728,0.05647,0.01536,-0.04486,2.12190,-0.22600,-0.02098,
1544582672935912960,28.04441,-1.69169,-1.11432,0.99725,0.05636,0.01610,-0.04543,2.15563,-0.25005,-0.02558,
1544582673035912960,28.27569,-1.71856,-1.11810,0.99721,0.05648,0.01681,-0.04589,2.12099,-0.25708,-0.03929,
1544582673136715264,28.60124,-1.73706,-1.13165,0.99714,0.05688,0.01719,-0.04671,2.14795,-0.23830,-0.08667,
1544582673235896320,28.81160,-1.75879,-1.13921,0.99712,0.05674,0.01706,-0.04739,2.10252,-0.21197,-0.08436,
1544582673335946240,29.12282,-1.77827,-1.15370,0.99711,0.05615,0.01667,-0.04829,2.12914,-0.21182,-0.07394,
1544582673435885312,29.34005,-1.79929,-1.16264,0.99711,0.05587,0.01587,-0.04895,2.08336,-0.22121,-0.08239,
1544582673535904768,29.66325,-1.82728,-1.17414,0.99707,0.05609,0.01536,-0.04971,2.14336,-0.22037,-0.06539,
1544582673635923200,29.87649,-1.84982,-1.18053,0.99702,0.05627,0.01579,-0.05039,2.09850,-0.24010,-0.04863,
1544582673735936768,30.20071,-1.88066,-1.18978,0.99694,0.05691,0.01642,-0.05100,2.14278,-0.23414,-0.02561,
1544582673835918336,30.41626,-1.90363,-1.19304,0.99687,0.05723,0.01747,-0.05162,2.08974,-0.25337,-0.03390,
1544582673935818752,30.74864,-1.93807,-1.20280,0.99676,0.05843,0.01815,-0.05227,2.08745,-0.23408,-0.06483,
1544582674035939328,30.95936,-1.95944,-1.21080,0.99677,0.05780,0.01735,-0.05290,2.01639,-0.20199,-0.06973,
1544582674135729664,31.27385,-1.99043,-1.22283,0.99673,0.05800,0.01669,-0.05369,2.04851,-0.20560,-0.07298,
1544582674235849216,31.48944,-2.01417,-1.23237,0.99668,0.05857,0.01599,-0.05430,2.00079,-0.24310,-0.08005,
1544582674335825920,31.71094,-2.04027,-1.23952,0.99656,0.05989,0.01635,-0.05495,1.98533,-0.25898,-0.01051,
1544582674435792896,32.05207,-2.07886,-1.24814,0.99646,0.06059,0.01761,-0.05559,2.03698,-0.21785,-0.00024,
1544582674535775232,32.24908,-2.09857,-1.24928,0.99648,0.05947,0.01881,-0.05609,1.97410,-0.17341,-0.01521,
1544582674635816960,32.57830,-2.13318,-1.25763,0.99651,0.05822,0.01958,-0.05658,1.98968,-0.19282,-0.05029,
1544582674735837440,32.77879,-2.15808,-1.26242,0.99649,0.05811,0.01970,-0.05692,1.90609,-0.22445,-0.07152,
1544582674835721472,33.10454,-2.19769,-1.27519,0.99644,0.05879,0.01871,-0.05742,1.92431,-0.24312,-0.09091,
1544582674938404352,33.29599,-2.22200,-1.28286,0.99636,0.05964,0.01811,-0.05814,1.84480,-0.22446,-0.08499,
1544582675035765760,33.61928,-2.25833,-1.29580,0.99633,0.05978,0.01770,-0.05868,1.89107,-0.19927,-0.06013,
1544582675135685120,33.81368,-2.27859,-1.30060,0.99635,0.05867,0.01799,-0.05928,1.81723,-0.18765,-0.03471,
