timestamp,x,y,z,vx,vy,vz,roll,pitch,yaw
1546877242.504599,-19.335141579393444,3.7214473474165572,0.19311371036183145,0.013334168975769164,-0.018348889082878843,0.8123748252155991,-89.02405583970749,1.0938585842191777,3.7214473474165572
1546877242.604599,-19.33441781576136,3.0392667102192754,0.1931576836934351,0.10706573537390213,0.02361354541621703,0.7797334492636628,-88.98332045244611,0.8912407291473972,3.0392667102192754
1546877242.704599,-19.33208934849891,1.9964437839240778,0.19252015856724183,-0.006011019171514365,-0.0013171049780400478,0.771064079466204,-89.13960263168713,0.8247130872045126,1.9964437839240778
1546877242.804599,-19.335151198981052,2.329582499749598,0.1950459610539687,0.03137991220038318,-0.011170903617833015,0.7697012895350074,-88.92959299570636,1.073305960458369,2.329582499749598
1546877242.904599,-19.335605431138564,2.2649649827142304,0.19718517543076405,0.028308194178940687,-0.0071302443614406665,0.7663374384510114,-88.90702530338926,1.1355261588464611,2.2649649827142304
1546877243.004599,-19.337938411594067,2.212627345779744,0.19910167656938163,0.014258760841018438,0.00727542307390406,0.7823597176134139,-89.13857798200077,1.1208644061648754,2.212627345779744
1546877243.104599,-19.3423448058647,2.170762548356199,0.19985864942223738,0.00691382564719718,0.0068987725194639814,0.7720521572299964,-89.26105366295951,0.9700250802493993,2.170762548356199
1546877243.204599,-19.345425518399015,2.288437506421936,0.20154675691641902,0.00836497759745414,-0.009161616786930034,0.7472228429717985,-89.20792736622357,0.8593872439914736,2.288437506421936
1546877243.304599,-19.348624823718126,2.263525223930072,0.20142785545156075,0.00992544822670691,-0.011690118404784483,0.7451024861065648,-89.41043263949231,1.0219390755705373,2.263525223930072
1546877243.404599,-19.35017612760712,2.285543231323481,0.20291869380081648,0.017647142368069375,-0.008322572590049246,0.7450744663083005,-89.39168891792568,1.1557779994426018,2.285543231323481
1546877243.504599,-19.351918688795532,2.2817950208417037,0.20350822171426494,0.012694578104393839,-0.013630733946390347,0.8009032308168654,-89.35352845059802,1.2572728913302944,2.2817950208417037
1546877243.604599,-19.35469466532174,2.2615380367771682,0.20317945873663262,0.0012303243447155448,-0.015372791831917008,0.8193175205512394,-89.50880880331431,1.16902501389038,2.2615380367771682
1546877243.704599,-19.357822703162213,2.241166871182259,0.20438705911458024,0.007658675577204537,-0.030884294977949305,0.7884787740440881,-89.50962222015487,1.1425179213308647,2.241166871182259
1546877243.804599,-19.360339644929947,2.2483104595548595,0.2041046725777995,0.011121361549721761,0.015865028466250205,0.8024636459322187,-89.44157042915872,1.2611930934897777,2.2483104595548595
1546877243.904599,-19.363699371282692,2.3198204107230183,0.2022556999593721,-0.000788983625840997,0.012652342851432519,0.7977556961448669,-89.56827122197728,1.120483098732655,2.3198204107230183
1546877244.004599,-19.366390601439473,2.3583092313423215,0.20061474062720042,0.016354478998848652,-0.002937134055669641,0.7931211247964897,-89.46420563136176,1.2859144756212397,2.3583092313423215
1546877244.104599,-19.36784718650729,2.3378592432650014,0.20055073913912594,0.017340448869715697,0.016024985764588592,0.7640781880532375,-89.25485066977518,1.3227106089099274,2.3378592432650014
1546877244.204599,-19.368306624274794,2.4335720229521947,0.19847510772278584,0.012888931142528887,0.014967198171374586,0.6977624162883775,-89.20780129601455,1.3306337056320723,2.4335720229521947
1546877244.304599,-19.37162408414951,2.2877646596560397,0.19975225376957464,0.014580336372168634,0.007768797611436787,0.7015153727978761,-89.26572495467629,1.3804520718880273,2.2877646596560397
1546877244.404599,-19.376925539167438,2.4112164437476173,0.20066371001747596,0.0051234458887234584,0.02095825613912742,0.6222150017759185,-89.28946894152863,1.4096104797763807,2.4112164437476173
1546877244.504599,-19.379698721428955,2.328323277797714,0.20390035085088368,0.0015471734110785113,0.06014353028194045,0.588157025604385,-88.90876894103681,2.057014948065483,2.328323277797714
1546877244.604599,-19.384642389408725,2.461226307219401,0.20570735782205662,-0.023051184733688168,0.03028550154039819,0.6433099102961412,-89.04940027879056,1.9697330671698579,2.461226307219401
1546877244.704599,-19.391755111001487,2.927576505652844,0.20438768335474483,-0.0005273082291005163,0.07487540758081561,0.6751945185343489,-88.786441174231,0.8447554951832427,2.927576505652844
1546877244.804599,-19.393837392907177,2.6521645643715663,0.1990484211634127,-0.02730224928800477,-0.008464293772012224,0.6523291350493844,-88.81562114424237,0.3605075654938804,2.6521645643715663
